country,Year,Electricity Total,Electricity per Person,Electricity per 500k,% Electricity per 500k,country_code
Algeria,1985,12300000000.0,544.0,272000000.0,2.2113821138211383,DZA
Algeria,1986,13000000000.0,559.0,279500000.0,2.15,DZA
Algeria,1987,12700000000.0,532.0,266000000.0,2.094488188976378,DZA
Algeria,1988,14000000000.0,568.0,284000000.0,2.0285714285714285,DZA
Algeria,1989,15300000000.0,607.0,303500000.0,1.9836601307189543,DZA
Algeria,1990,16100000000.0,621.0,310500000.0,1.9285714285714286,DZA
Algeria,1991,17300000000.0,653.0,326500000.0,1.8872832369942196,DZA
Algeria,1992,18300000000.0,673.0,336500000.0,1.8387978142076502,DZA
Algeria,1993,19400000000.0,699.0,349500000.0,1.8015463917525774,DZA
Algeria,1994,19900000000.0,701.0,350500000.0,1.7613065326633166,DZA
Algeria,1995,19700000000.0,682.0,341000000.0,1.7309644670050761,DZA
Algeria,1996,20700000000.0,702.0,351000000.0,1.6956521739130435,DZA
Algeria,1997,21500000000.0,719.0,359500000.0,1.672093023255814,DZA
Algeria,1998,23300000000.0,767.0,383500000.0,1.645922746781116,DZA
Algeria,1999,24800000000.0,805.0,402500000.0,1.622983870967742,DZA
Algeria,2000,25400000000.0,815.0,407500000.0,1.6043307086614174,DZA
Algeria,2001,26600000000.0,843.0,421500000.0,1.5845864661654134,DZA
Algeria,2002,27600000000.0,864.0,432000000.0,1.565217391304348,DZA
Algeria,2003,29500000000.0,911.0,455500000.0,1.5440677966101695,DZA
Algeria,2004,31200000000.0,952.0,476000000.0,1.5256410256410255,DZA
Algeria,2005,33900000000.0,1020.0,510000000.0,1.5044247787610618,DZA
Algeria,2006,35200000000.0,1040.0,520000000.0,1.4772727272727273,DZA
Algeria,2007,37300000000.0,1090.0,545000000.0,1.4611260053619304,DZA
Algeria,2008,40200000000.0,1150.0,575000000.0,1.4303482587064678,DZA
Algeria,2009,43100000000.0,1220.0,610000000.0,1.4153132250580047,DZA
Algeria,2010,45700000000.0,1270.0,635000000.0,1.3894967177242887,DZA
Algeria,2011,53100000000.0,1440.0,720000000.0,1.3559322033898304,DZA
Algeria,2012,57400000000.0,1530.0,765000000.0,1.3327526132404182,DZA
Algeria,2013,59900000000.0,1560.0,780000000.0,1.3021702838063438,DZA
Algeria,2014,64200000000.0,1640.0,820000000.0,1.277258566978193,DZA
Algeria,2015,68800000000.0,1730.0,865000000.0,1.257267441860465,DZA
Algeria,2016,70200000000.0,1730.0,865000000.0,1.2321937321937322,DZA
Argentina,1985,45300000000.0,1490.0,745000000.0,1.6445916114790287,ARG
Argentina,1986,49100000000.0,1590.0,795000000.0,1.6191446028513239,ARG
Argentina,1987,52100000000.0,1660.0,830000000.0,1.5930902111324377,ARG
Argentina,1988,53100000000.0,1670.0,835000000.0,1.5725047080979284,ARG
Argentina,1989,50900000000.0,1580.0,790000000.0,1.5520628683693516,ARG
Argentina,1990,51100000000.0,1560.0,780000000.0,1.5264187866927592,ARG
Argentina,1991,53900000000.0,1620.0,810000000.0,1.50278293135436,ARG
Argentina,1992,56500000000.0,1680.0,840000000.0,1.4867256637168142,ARG
Argentina,1993,61600000000.0,1810.0,905000000.0,1.469155844155844,ARG
Argentina,1994,65500000000.0,1890.0,945000000.0,1.4427480916030535,ARG
Argentina,1995,68800000000.0,1970.0,985000000.0,1.431686046511628,ARG
Argentina,1996,72900000000.0,2060.0,1030000000.0,1.412894375857339,ARG
Argentina,1997,77600000000.0,2170.0,1085000000.0,1.3981958762886597,ARG
Argentina,1998,80300000000.0,2220.0,1110000000.0,1.3823163138231631,ARG
Argentina,1999,86200000000.0,2350.0,1175000000.0,1.363109048723898,ARG
Argentina,2000,94400000000.0,2550.0,1275000000.0,1.3506355932203389,ARG
Argentina,2001,95200000000.0,2540.0,1270000000.0,1.334033613445378,ARG
Argentina,2002,90300000000.0,2380.0,1190000000.0,1.317829457364341,ARG
Argentina,2003,97600000000.0,2550.0,1275000000.0,1.3063524590163935,ARG
Argentina,2004,105000000000.0,2720.0,1360000000.0,1.2952380952380953,ARG
Argentina,2005,111000000000.0,2830.0,1415000000.0,1.2747747747747749,ARG
Argentina,2006,113000000000.0,2850.0,1425000000.0,1.261061946902655,ARG
Argentina,2007,115000000000.0,2880.0,1440000000.0,1.2521739130434784,ARG
Argentina,2008,129000000000.0,3190.0,1595000000.0,1.2364341085271318,ARG
Argentina,2009,130000000000.0,3180.0,1590000000.0,1.2230769230769232,ARG
Argentina,2010,133000000000.0,3210.0,1605000000.0,1.2067669172932332,ARG
Argentina,2011,129000000000.0,3110.0,1555000000.0,1.2054263565891472,ARG
Argentina,2012,136000000000.0,3230.0,1615000000.0,1.1875,ARG
Argentina,2013,140000000000.0,3280.0,1640000000.0,1.1714285714285715,ARG
Argentina,2014,142000000000.0,3290.0,1645000000.0,1.158450704225352,ARG
Argentina,2015,145000000000.0,3350.0,1675000000.0,1.1551724137931034,ARG
Argentina,2016,147000000000.0,3350.0,1675000000.0,1.1394557823129252,ARG
Australia,1985,124000000000.0,7860.0,3930000000.0,3.1693548387096775,AUS
Australia,1986,130000000000.0,8100.0,4050000000.0,3.1153846153846154,AUS
Australia,1987,136000000000.0,8360.0,4180000000.0,3.073529411764706,AUS
Australia,1988,143000000000.0,8670.0,4335000000.0,3.0314685314685317,AUS
Australia,1989,151000000000.0,9020.0,4510000000.0,2.986754966887417,AUS
Australia,1990,156000000000.0,9130.0,4565000000.0,2.926282051282051,AUS
Australia,1991,158000000000.0,9150.0,4575000000.0,2.8955696202531644,AUS
Australia,1992,161000000000.0,9230.0,4615000000.0,2.8664596273291925,AUS
Australia,1993,165000000000.0,9350.0,4675000000.0,2.8333333333333335,AUS
Australia,1994,170000000000.0,9510.0,4755000000.0,2.7970588235294116,AUS
Australia,1995,175000000000.0,9690.0,4845000000.0,2.7685714285714287,AUS
Australia,1996,180000000000.0,9860.0,4930000000.0,2.738888888888889,AUS
Australia,1997,189000000000.0,10200.0,5100000000.0,2.6984126984126986,AUS
Australia,1998,199000000000.0,10700.0,5350000000.0,2.6884422110552766,AUS
Australia,1999,207000000000.0,11000.0,5500000000.0,2.657004830917874,AUS
Australia,2000,217000000000.0,11400.0,5700000000.0,2.6267281105990783,AUS
Australia,2001,224000000000.0,11600.0,5800000000.0,2.5892857142857144,AUS
Australia,2002,224000000000.0,11500.0,5750000000.0,2.5669642857142856,AUS
Australia,2003,226000000000.0,11500.0,5750000000.0,2.5442477876106193,AUS
Australia,2004,229000000000.0,11500.0,5750000000.0,2.510917030567686,AUS
Australia,2005,231000000000.0,11400.0,5700000000.0,2.4675324675324677,AUS
Australia,2006,238000000000.0,11600.0,5800000000.0,2.436974789915966,AUS
Australia,2007,243000000000.0,11600.0,5800000000.0,2.3868312757201644,AUS
Australia,2008,245000000000.0,11500.0,5750000000.0,2.3469387755102042,AUS
Australia,2009,250000000000.0,11500.0,5750000000.0,2.3,AUS
Australia,2010,251000000000.0,11300.0,5650000000.0,2.250996015936255,AUS
Australia,2011,256000000000.0,11400.0,5700000000.0,2.2265625,AUS
Australia,2012,251000000000.0,11000.0,5500000000.0,2.191235059760956,AUS
Australia,2013,250000000000.0,10800.0,5400000000.0,2.16,AUS
Australia,2014,247000000000.0,10500.0,5250000000.0,2.125506072874494,AUS
Australia,2015,253000000000.0,10600.0,5300000000.0,2.0948616600790513,AUS
Australia,2016,257000000000.0,10600.0,5300000000.0,2.062256809338521,AUS
Austria,1985,44500000000.0,5850.0,2925000000.0,6.573033707865169,AUT
Austria,1986,44700000000.0,5860.0,2930000000.0,6.554809843400448,AUT
Austria,1987,50500000000.0,6610.0,3305000000.0,6.544554455445544,AUT
Austria,1988,49000000000.0,6400.0,3200000000.0,6.530612244897959,AUT
Austria,1989,50200000000.0,6530.0,3265000000.0,6.50398406374502,AUT
Austria,1990,50400000000.0,6530.0,3265000000.0,6.478174603174603,AUT
Austria,1991,51500000000.0,6620.0,3310000000.0,6.427184466019417,AUT
Austria,1992,51200000000.0,6540.0,3270000000.0,6.38671875,AUT
Austria,1993,52700000000.0,6670.0,3335000000.0,6.3282732447817835,AUT
Austria,1994,53300000000.0,6710.0,3355000000.0,6.294559099437148,AUT
Austria,1995,56600000000.0,7080.0,3540000000.0,6.254416961130742,AUT
Austria,1996,54800000000.0,6840.0,3420000000.0,6.240875912408759,AUT
Austria,1997,56900000000.0,7080.0,3540000000.0,6.221441124780316,AUT
Austria,1998,57400000000.0,7140.0,3570000000.0,6.219512195121951,AUT
Austria,1999,60400000000.0,7500.0,3750000000.0,6.208609271523179,AUT
Austria,2000,61800000000.0,7660.0,3830000000.0,6.197411003236246,AUT
Austria,2001,62300000000.0,7690.0,3845000000.0,6.171749598715891,AUT
Austria,2002,62500000000.0,7680.0,3840000000.0,6.144,AUT
Austria,2003,60600000000.0,7410.0,3705000000.0,6.1138613861386135,AUT
Austria,2004,64900000000.0,7890.0,3945000000.0,6.0785824345146375,AUT
Austria,2005,66700000000.0,8090.0,4045000000.0,6.064467766116942,AUT
Austria,2006,64400000000.0,7770.0,3885000000.0,6.032608695652174,AUT
Austria,2007,64900000000.0,7800.0,3900000000.0,6.00924499229584,AUT
Austria,2008,66900000000.0,8030.0,4015000000.0,6.001494768310912,AUT
Austria,2009,69100000000.0,8250.0,4125000000.0,5.969609261939219,AUT
Austria,2010,71100000000.0,8450.0,4225000000.0,5.942334739803094,AUT
Austria,2011,65900000000.0,7780.0,3890000000.0,5.90288315629742,AUT
Austria,2012,72400000000.0,8500.0,4250000000.0,5.870165745856354,AUT
Austria,2013,68000000000.0,7930.0,3965000000.0,5.830882352941177,AUT
Austria,2014,65100000000.0,7540.0,3770000000.0,5.7910906298003075,AUT
Austria,2015,64900000000.0,7480.0,3740000000.0,5.762711864406779,AUT
Austria,2016,67600000000.0,7760.0,3880000000.0,5.739644970414201,AUT
Azerbaijan,1985,20700000000.0,3110.0,1555000000.0,7.51207729468599,AZE
Azerbaijan,1986,21500000000.0,3180.0,1590000000.0,7.395348837209302,AZE
Azerbaijan,1987,22900000000.0,3320.0,1660000000.0,7.248908296943231,AZE
Azerbaijan,1988,23600000000.0,3360.0,1680000000.0,7.11864406779661,AZE
Azerbaijan,1989,23300000000.0,3270.0,1635000000.0,7.017167381974249,AZE
Azerbaijan,1990,23200000000.0,3200.0,1600000000.0,6.896551724137931,AZE
Azerbaijan,1991,23400000000.0,3170.0,1585000000.0,6.773504273504273,AZE
Azerbaijan,1992,19700000000.0,2630.0,1315000000.0,6.675126903553299,AZE
Azerbaijan,1993,19100000000.0,2520.0,1260000000.0,6.596858638743456,AZE
Azerbaijan,1994,17600000000.0,2290.0,1145000000.0,6.505681818181818,AZE
Azerbaijan,1995,17000000000.0,2190.0,1095000000.0,6.4411764705882355,AZE
Azerbaijan,1996,17100000000.0,2180.0,1090000000.0,6.374269005847953,AZE
Azerbaijan,1997,16800000000.0,2120.0,1060000000.0,6.309523809523809,AZE
Azerbaijan,1998,17900000000.0,2240.0,1120000000.0,6.256983240223463,AZE
Azerbaijan,1999,18100000000.0,2250.0,1125000000.0,6.2154696132596685,AZE
Azerbaijan,2000,18700000000.0,2300.0,1150000000.0,6.149732620320855,AZE
Azerbaijan,2001,19000000000.0,2310.0,1155000000.0,6.078947368421052,AZE
Azerbaijan,2002,18700000000.0,2260.0,1130000000.0,6.042780748663102,AZE
Azerbaijan,2003,21300000000.0,2550.0,1275000000.0,5.985915492957746,AZE
Azerbaijan,2004,21700000000.0,2570.0,1285000000.0,5.921658986175115,AZE
Azerbaijan,2005,22900000000.0,2680.0,1340000000.0,5.851528384279476,AZE
Azerbaijan,2006,24500000000.0,2840.0,1420000000.0,5.795918367346939,AZE
Azerbaijan,2007,21800000000.0,2500.0,1250000000.0,5.73394495412844,AZE
Azerbaijan,2008,21600000000.0,2450.0,1225000000.0,5.671296296296297,AZE
Azerbaijan,2009,18900000000.0,2110.0,1055000000.0,5.582010582010582,AZE
Azerbaijan,2010,18700000000.0,2070.0,1035000000.0,5.53475935828877,AZE
Azerbaijan,2011,20300000000.0,2220.0,1110000000.0,5.467980295566503,AZE
Azerbaijan,2012,23000000000.0,2480.0,1240000000.0,5.391304347826087,AZE
Azerbaijan,2013,23400000000.0,2490.0,1245000000.0,5.32051282051282,AZE
Azerbaijan,2014,24700000000.0,2600.0,1300000000.0,5.2631578947368425,AZE
Azerbaijan,2015,24700000000.0,2570.0,1285000000.0,5.202429149797571,AZE
Azerbaijan,2016,25000000000.0,2570.0,1285000000.0,5.14,AZE
Bangladesh,1985,4530000000.0,48.6,24300000.0,0.5364238410596026,BGD
Bangladesh,1986,4800000000.0,50.1,25050000.0,0.521875,BGD
Bangladesh,1987,5590000000.0,56.8,28400000.0,0.5080500894454383,BGD
Bangladesh,1988,6540000000.0,64.8,32400000.0,0.4954128440366973,BGD
Bangladesh,1989,7120000000.0,68.7,34350000.0,0.4824438202247191,BGD
Bangladesh,1990,7730000000.0,72.8,36400000.0,0.47089262613195343,BGD
Bangladesh,1991,8270000000.0,76.1,38050000.0,0.46009673518742444,BGD
Bangladesh,1992,8890000000.0,80.0,40000000.0,0.4499437570303712,BGD
Bangladesh,1993,9210000000.0,81.0,40500000.0,0.43973941368078173,BGD
Bangladesh,1994,9780000000.0,84.2,42100000.0,0.43047034764826175,BGD
Bangladesh,1995,10800000000.0,91.0,45500000.0,0.4212962962962963,BGD
Bangladesh,1996,11500000000.0,94.6,47300000.0,0.41130434782608694,BGD
Bangladesh,1997,11900000000.0,95.7,47850000.0,0.40210084033613447,BGD
Bangladesh,1998,12900000000.0,102.0,51000000.0,0.3953488372093023,BGD
Bangladesh,1999,14500000000.0,112.0,56000000.0,0.38620689655172413,BGD
Bangladesh,2000,15800000000.0,120.0,60000000.0,0.379746835443038,BGD
Bangladesh,2001,17400000000.0,130.0,65000000.0,0.3735632183908046,BGD
Bangladesh,2002,18700000000.0,137.0,68500000.0,0.3663101604278075,BGD
Bangladesh,2003,19700000000.0,142.0,71000000.0,0.3604060913705584,BGD
Bangladesh,2004,24700000000.0,175.0,87500000.0,0.354251012145749,BGD
Bangladesh,2005,26400000000.0,184.0,92000000.0,0.3484848484848485,BGD
Bangladesh,2006,29500000000.0,203.0,101500000.0,0.3440677966101695,BGD
Bangladesh,2007,31000000000.0,211.0,105500000.0,0.3403225806451613,BGD
Bangladesh,2008,34200000000.0,230.0,115000000.0,0.3362573099415205,BGD
Bangladesh,2009,37200000000.0,247.0,123500000.0,0.33198924731182794,BGD
Bangladesh,2010,40800000000.0,268.0,134000000.0,0.3284313725490196,BGD
Bangladesh,2011,44200000000.0,287.0,143500000.0,0.3246606334841629,BGD
Bangladesh,2012,48600000000.0,312.0,156000000.0,0.32098765432098764,BGD
Bangladesh,2013,53100000000.0,337.0,168500000.0,0.3173258003766478,BGD
Bangladesh,2014,55800000000.0,350.0,175000000.0,0.31362007168458783,BGD
Bangladesh,2015,60800000000.0,377.0,188500000.0,0.3100328947368421,BGD
Bangladesh,2016,67400000000.0,414.0,207000000.0,0.30712166172106825,BGD
Belarus,1985,33200000000.0,3330.0,1665000000.0,5.015060240963855,BLR
Belarus,1986,36300000000.0,3620.0,1810000000.0,4.986225895316805,BLR
Belarus,1987,37500000000.0,3710.0,1855000000.0,4.946666666666666,BLR
Belarus,1988,38200000000.0,3760.0,1880000000.0,4.9214659685863875,BLR
Belarus,1989,38500000000.0,3780.0,1890000000.0,4.909090909090909,BLR
Belarus,1990,39500000000.0,3870.0,1935000000.0,4.89873417721519,BLR
Belarus,1991,38700000000.0,3790.0,1895000000.0,4.896640826873385,BLR
Belarus,1992,37600000000.0,3680.0,1840000000.0,4.8936170212765955,BLR
Belarus,1993,33400000000.0,3270.0,1635000000.0,4.895209580838324,BLR
Belarus,1994,31400000000.0,3090.0,1545000000.0,4.920382165605096,BLR
Belarus,1995,24900000000.0,2460.0,1230000000.0,4.9397590361445785,BLR
Belarus,1996,23700000000.0,2350.0,1175000000.0,4.957805907172996,BLR
Belarus,1997,26100000000.0,2590.0,1295000000.0,4.961685823754789,BLR
Belarus,1998,23500000000.0,2340.0,1170000000.0,4.9787234042553195,BLR
Belarus,1999,26500000000.0,2650.0,1325000000.0,5.0,BLR
Belarus,2000,26100000000.0,2630.0,1315000000.0,5.038314176245211,BLR
Belarus,2001,25000000000.0,2540.0,1270000000.0,5.08,BLR
Belarus,2002,26500000000.0,2700.0,1350000000.0,5.09433962264151,BLR
Belarus,2003,26600000000.0,2730.0,1365000000.0,5.131578947368421,BLR
Belarus,2004,31200000000.0,3230.0,1615000000.0,5.176282051282051,BLR
Belarus,2005,31000000000.0,3220.0,1610000000.0,5.193548387096774,BLR
Belarus,2006,31800000000.0,3320.0,1660000000.0,5.220125786163522,BLR
Belarus,2007,31800000000.0,3340.0,1670000000.0,5.251572327044025,BLR
Belarus,2008,35100000000.0,3690.0,1845000000.0,5.256410256410256,BLR
Belarus,2009,30400000000.0,3210.0,1605000000.0,5.279605263157895,BLR
Belarus,2010,34900000000.0,3680.0,1840000000.0,5.2722063037249285,BLR
Belarus,2011,32200000000.0,3400.0,1700000000.0,5.279503105590062,BLR
Belarus,2012,30800000000.0,3250.0,1625000000.0,5.275974025974026,BLR
Belarus,2013,31500000000.0,3320.0,1660000000.0,5.26984126984127,BLR
Belarus,2014,34700000000.0,3660.0,1830000000.0,5.273775216138328,BLR
Belarus,2015,34100000000.0,3590.0,1795000000.0,5.263929618768328,BLR
Belarus,2016,33100000000.0,3490.0,1745000000.0,5.27190332326284,BLR
Belgium,1985,57300000000.0,5780.0,2890000000.0,5.043630017452007,BEL
Belgium,1986,58700000000.0,5910.0,2955000000.0,5.034071550255536,BEL
Belgium,1987,63400000000.0,6370.0,3185000000.0,5.023659305993691,BEL
Belgium,1988,65300000000.0,6560.0,3280000000.0,5.022970903522205,BEL
Belgium,1989,67500000000.0,6770.0,3385000000.0,5.014814814814815,BEL
Belgium,1990,70900000000.0,7090.0,3545000000.0,5.0,BEL
Belgium,1991,71900000000.0,7170.0,3585000000.0,4.986091794158553,BEL
Belgium,1992,72200000000.0,7170.0,3585000000.0,4.965373961218837,BEL
Belgium,1993,70800000000.0,7000.0,3500000000.0,4.943502824858757,BEL
Belgium,1994,72200000000.0,7110.0,3555000000.0,4.923822714681441,BEL
Belgium,1995,74400000000.0,7300.0,3650000000.0,4.905913978494624,BEL
Belgium,1996,76100000000.0,7450.0,3725000000.0,4.894875164257556,BEL
Belgium,1997,78800000000.0,7710.0,3855000000.0,4.8921319796954315,BEL
Belgium,1998,83200000000.0,8130.0,4065000000.0,4.8858173076923075,BEL
Belgium,1999,84500000000.0,8240.0,4120000000.0,4.875739644970414,BEL
Belgium,2000,84000000000.0,8170.0,4085000000.0,4.863095238095238,BEL
Belgium,2001,79800000000.0,7740.0,3870000000.0,4.849624060150376,BEL
Belgium,2002,82100000000.0,7920.0,3960000000.0,4.823386114494519,BEL
Belgium,2003,84600000000.0,8120.0,4060000000.0,4.799054373522458,BEL
Belgium,2004,85600000000.0,8170.0,4085000000.0,4.772196261682243,BEL
Belgium,2005,87000000000.0,8250.0,4125000000.0,4.741379310344827,BEL
Belgium,2006,85600000000.0,8060.0,4030000000.0,4.707943925233645,BEL
Belgium,2007,88800000000.0,8300.0,4150000000.0,4.673423423423423,BEL
Belgium,2008,84900000000.0,7880.0,3940000000.0,4.64075382803298,BEL
Belgium,2009,91200000000.0,8400.0,4200000000.0,4.605263157894737,BEL
Belgium,2010,95200000000.0,8700.0,4350000000.0,4.569327731092437,BEL
Belgium,2011,90200000000.0,8190.0,4095000000.0,4.539911308203991,BEL
Belgium,2012,82900000000.0,7480.0,3740000000.0,4.51145958986731,BEL
Belgium,2013,83500000000.0,7490.0,3745000000.0,4.485029940119761,BEL
Belgium,2014,72700000000.0,6480.0,3240000000.0,4.456671251719395,BEL
Belgium,2015,70600000000.0,6260.0,3130000000.0,4.43342776203966,BEL
Belgium,2016,86900000000.0,7650.0,3825000000.0,4.401611047180667,BEL
Brazil,1985,194000000000.0,1430.0,715000000.0,0.36855670103092786,BRA
Brazil,1986,202000000000.0,1460.0,730000000.0,0.3613861386138614,BRA
Brazil,1987,203000000000.0,1440.0,720000000.0,0.35467980295566504,BRA
Brazil,1988,215000000000.0,1490.0,745000000.0,0.34651162790697676,BRA
Brazil,1989,222000000000.0,1510.0,755000000.0,0.3400900900900901,BRA
Brazil,1990,223000000000.0,1490.0,745000000.0,0.33408071748878926,BRA
Brazil,1991,234000000000.0,1540.0,770000000.0,0.32905982905982906,BRA
Brazil,1992,242000000000.0,1560.0,780000000.0,0.32231404958677684,BRA
Brazil,1993,252000000000.0,1600.0,800000000.0,0.31746031746031744,BRA
Brazil,1994,260000000000.0,1630.0,815000000.0,0.31346153846153846,BRA
Brazil,1995,276000000000.0,1700.0,850000000.0,0.3079710144927536,BRA
Brazil,1996,291000000000.0,1770.0,885000000.0,0.30412371134020616,BRA
Brazil,1997,308000000000.0,1840.0,920000000.0,0.2987012987012987,BRA
Brazil,1998,322000000000.0,1890.0,945000000.0,0.29347826086956524,BRA
Brazil,1999,335000000000.0,1940.0,970000000.0,0.28955223880597014,BRA
Brazil,2000,349000000000.0,1990.0,995000000.0,0.2851002865329513,BRA
Brazil,2001,329000000000.0,1850.0,925000000.0,0.2811550151975684,BRA
Brazil,2002,346000000000.0,1920.0,960000000.0,0.2774566473988439,BRA
Brazil,2003,364000000000.0,2000.0,1000000000.0,0.27472527472527475,BRA
Brazil,2004,387000000000.0,2100.0,1050000000.0,0.2713178294573643,BRA
Brazil,2005,403000000000.0,2160.0,1080000000.0,0.2679900744416873,BRA
Brazil,2006,419000000000.0,2220.0,1110000000.0,0.2649164677804296,BRA
Brazil,2007,445000000000.0,2330.0,1165000000.0,0.26179775280898876,BRA
Brazil,2008,463000000000.0,2400.0,1200000000.0,0.2591792656587473,BRA
Brazil,2009,466000000000.0,2390.0,1195000000.0,0.25643776824034337,BRA
Brazil,2010,516000000000.0,2620.0,1310000000.0,0.25387596899224807,BRA
Brazil,2011,532000000000.0,2680.0,1340000000.0,0.2518796992481203,BRA
Brazil,2012,553000000000.0,2750.0,1375000000.0,0.24864376130198915,BRA
Brazil,2013,571000000000.0,2820.0,1410000000.0,0.2469352014010508,BRA
Brazil,2014,591000000000.0,2890.0,1445000000.0,0.24450084602368866,BRA
Brazil,2015,581000000000.0,2820.0,1410000000.0,0.24268502581755594,BRA
Brazil,2016,582000000000.0,2800.0,1400000000.0,0.24054982817869416,BRA
Bulgaria,1985,41600000000.0,4640.0,2320000000.0,5.576923076923077,BGR
Bulgaria,1986,41800000000.0,4660.0,2330000000.0,5.574162679425838,BGR
Bulgaria,1987,43500000000.0,4850.0,2425000000.0,5.574712643678161,BGR
Bulgaria,1988,45000000000.0,5040.0,2520000000.0,5.6,BGR
Bulgaria,1989,44300000000.0,4980.0,2490000000.0,5.6207674943566595,BGR
Bulgaria,1990,42100000000.0,4770.0,2385000000.0,5.665083135391924,BGR
Bulgaria,1991,40900000000.0,4660.0,2330000000.0,5.69682151589242,BGR
Bulgaria,1992,35600000000.0,4100.0,2050000000.0,5.758426966292135,BGR
Bulgaria,1993,38000000000.0,4430.0,2215000000.0,5.828947368421052,BGR
Bulgaria,1994,38100000000.0,4500.0,2250000000.0,5.905511811023622,BGR
Bulgaria,1995,41800000000.0,4990.0,2495000000.0,5.9688995215311005,BGR
Bulgaria,1996,42700000000.0,5150.0,2575000000.0,6.030444964871195,BGR
Bulgaria,1997,42800000000.0,5210.0,2605000000.0,6.086448598130841,BGR
Bulgaria,1998,41700000000.0,5130.0,2565000000.0,6.151079136690647,BGR
Bulgaria,1999,38200000000.0,4740.0,2370000000.0,6.204188481675392,BGR
Bulgaria,2000,40900000000.0,5120.0,2560000000.0,6.25916870415648,BGR
Bulgaria,2001,44000000000.0,5540.0,2770000000.0,6.295454545454546,BGR
Bulgaria,2002,42700000000.0,5430.0,2715000000.0,6.3583138173302105,BGR
Bulgaria,2003,42600000000.0,5460.0,2730000000.0,6.408450704225352,BGR
Bulgaria,2004,41600000000.0,5380.0,2690000000.0,6.466346153846154,BGR
Bulgaria,2005,44400000000.0,5770.0,2885000000.0,6.497747747747748,BGR
Bulgaria,2006,45800000000.0,6010.0,3005000000.0,6.56113537117904,BGR
Bulgaria,2007,43300000000.0,5720.0,2860000000.0,6.605080831408776,BGR
Bulgaria,2008,45000000000.0,6000.0,3000000000.0,6.666666666666667,BGR
Bulgaria,2009,43000000000.0,5760.0,2880000000.0,6.6976744186046515,BGR
Bulgaria,2010,46700000000.0,6300.0,3150000000.0,6.745182012847966,BGR
Bulgaria,2011,50800000000.0,6910.0,3455000000.0,6.801181102362205,BGR
Bulgaria,2012,47300000000.0,6470.0,3235000000.0,6.839323467230444,BGR
Bulgaria,2013,43800000000.0,6030.0,3015000000.0,6.883561643835616,BGR
Bulgaria,2014,47500000000.0,6570.0,3285000000.0,6.91578947368421,BGR
Bulgaria,2015,49200000000.0,6860.0,3430000000.0,6.971544715447155,BGR
Bulgaria,2016,45100000000.0,6320.0,3160000000.0,7.006651884700665,BGR
Canada,1985,460000000000.0,17800.0,8900000000.0,1.934782608695652,CAN
Canada,1986,471000000000.0,18000.0,9000000000.0,1.910828025477707,CAN
Canada,1987,498000000000.0,18700.0,9350000000.0,1.8775100401606426,CAN
Canada,1988,506000000000.0,18800.0,9400000000.0,1.8577075098814229,CAN
Canada,1989,495000000000.0,18100.0,9050000000.0,1.8282828282828283,CAN
Canada,1990,478000000000.0,17300.0,8650000000.0,1.8096234309623431,CAN
Canada,1991,503000000000.0,17900.0,8950000000.0,1.779324055666004,CAN
Canada,1992,515000000000.0,18100.0,9050000000.0,1.7572815533980584,CAN
Canada,1993,525000000000.0,18300.0,9150000000.0,1.7428571428571429,CAN
Canada,1994,548000000000.0,18900.0,9450000000.0,1.7244525547445255,CAN
Canada,1995,551000000000.0,18800.0,9400000000.0,1.705989110707804,CAN
Canada,1996,566000000000.0,19100.0,9550000000.0,1.687279151943463,CAN
Canada,1997,569000000000.0,19000.0,9500000000.0,1.6695957820738137,CAN
Canada,1998,559000000000.0,18500.0,9250000000.0,1.6547406082289804,CAN
Canada,1999,573000000000.0,18800.0,9400000000.0,1.6404886561954626,CAN
Canada,2000,599000000000.0,19500.0,9750000000.0,1.6277128547579298,CAN
Canada,2001,582000000000.0,18800.0,9400000000.0,1.6151202749140894,CAN
Canada,2002,595000000000.0,19000.0,9500000000.0,1.596638655462185,CAN
Canada,2003,580000000000.0,18300.0,9150000000.0,1.5775862068965518,CAN
Canada,2004,587000000000.0,18400.0,9200000000.0,1.567291311754685,CAN
Canada,2005,613000000000.0,19000.0,9500000000.0,1.5497553017944534,CAN
Canada,2006,602000000000.0,18400.0,9200000000.0,1.5282392026578073,CAN
Canada,2007,626000000000.0,18900.0,9450000000.0,1.5095846645367412,CAN
Canada,2008,628000000000.0,18800.0,9400000000.0,1.4968152866242037,CAN
Canada,2009,604000000000.0,17900.0,8950000000.0,1.4817880794701987,CAN
Canada,2010,597000000000.0,17500.0,8750000000.0,1.4656616415410386,CAN
Canada,2011,629000000000.0,18200.0,9100000000.0,1.4467408585055643,CAN
Canada,2012,629000000000.0,18000.0,9000000000.0,1.4308426073131955,CAN
Canada,2013,651000000000.0,18500.0,9250000000.0,1.4208909370199694,CAN
Canada,2014,649000000000.0,18200.0,9100000000.0,1.4021571648690292,CAN
Canada,2015,652000000000.0,18100.0,9050000000.0,1.388036809815951,CAN
Canada,2016,663000000000.0,18300.0,9150000000.0,1.3800904977375565,CAN
Chile,1985,14000000000.0,1150.0,575000000.0,4.107142857142857,CHL
Chile,1986,14800000000.0,1200.0,600000000.0,4.054054054054054,CHL
Chile,1987,15600000000.0,1240.0,620000000.0,3.9743589743589745,CHL
